doc_number,corp_name,status,filing_type,address_1,address_2,city,state,zip_code,file_date,fei_number,registered_agent,ra_city,ra_state,officer_1_title,officer_1_name,officer_2_title,officer_2_name,officer_3_title,officer_3_name,source_file
L26000175556,CHAOBELLA CREATIVE LLC,A,FLAL,10919 N 29TH ST,,TAMPA,,33612,03262026,,VANG                CHAO,TAMPA,FL,MGR,VANG                CHAO,,,,,20260403_corporate.txt
L26000175566,LESTER PAINTING & DRYWALL LLC,A,FLAL,1737 NW 18TH STREET,,FORT LAUDERDALE,,33311,03262026,,SUTTON              TONYA,FORT LAUDERDALE,FL,PRES,MCDOWELL            DAVID         L,MGR,SUTTON              TONYA,,,20260403_corporate.txt
L26000175576,KDMRE LLC,A,FLAL,4806 LEWIS GARDEN CT,,WINDERMERE,,34786,04012026,,MAHEN               KEVIN         E,WINDERMERE,FL,MGR,MAHEN               KEVIN         E,AMBR,MAHEN               DENISE        E,,,20260403_corporate.txt
L26000175586,HOME SOLUTIONS BY JLN LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,AMBR,VILASECA            JESUS,,,,,20260403_corporate.txt
L26000175596,"CNN OPA LOCKA, LLC",A,FLAL,924 88TH STREET,,SURFSIDE,,33154,04012026,,COGENCY GLOBAL INC,TALLAHASSEE,FL,MGR,NELSON              LINDEN        D,MGR,NELSON              SANFORD       E,MGR,CROFT               BETTY,20260403_corporate.txt
L26000175606,3235 CABRERA LLC,A,FLAL,3235 NW 32 AVE,,MIAMI,,33142,03262026,,CABRERA             JUAN          D,MIAMI SPRINGS,FL,MGR,CABRERA             JUAN          D,,,,,20260403_corporate.txt
M26000005216,BAUM BFI HOLDINGS LLC,A,FORL,"2200 BUTTS RD., STE. 200",,BOCA RATON,,33431,04022026,,BAUM                AARON,BOCA RATON,FL,AP,BAUM                AARON,,,,,20260403_corporate.txt
L26000175616,THOMWIN GROUP LLC,A,FLAL,"21700 OXNARD ST, STE 730",,WOODLAND HILLS,,91367,04032026,,FILEJET INC.,TAMPA,FL,MGR,THOMAS              SHAWN,AS,VOIGTMANN           FEDRICK       W,,,20260403_corporate.txt
N26000004556,PALM BEACH COVENANT DISTRICT INC.,A,DOMNP,915 W. AVENUE A,,BELLE GLADE,,33430,03272026,,JACKSON             THEOPHYLUS    T,DEERFIELD BEACH,FL,P/D,JACKSON             THEOPHYLUS    T,VP/D,CATO                HELEN,T/D,WALKER              LAWRENCE,20260403_corporate.txt
L26000175626,2480 LLC,A,FLAL,79014 ST N,300,ST PETERSBURG,,33702,03262026,,ROBERTS             DAVID,ST PETERSBURG,FL,AMBR,ROCA                JANETTE,,,,,20260403_corporate.txt
L26000175636,MORE ONE GROUP LLC,A,FLAL,7680 UNIVERSAL BLVD,SUITE 100,ORLANDO,,32819,03262026,,ATHENA BUSINESS AND TAX ADVISORS LLC,ORLANDO,FL,AMBR,MORUM DE LIMA SIMAO GUILHERME,AMBR,FERREIRA A MORUM    TACIANA,,,20260403_corporate.txt
L26000175646,ABA BRIDGES TO LOVE LLC,A,FLAL,8510 N ARMENIA AVENUE,APART 1708,TAMPA,,33604,03262026,,PUENTES             ANA MARIAM,TAMPA,FL,MGR,PUENTES             ANA MARIAM,,,,,20260403_corporate.txt
L26000175656,THE TICKET DROP LLC,A,FLAL,452 NE 31ST STREET,APT 2606,"MIAMI, FL",,33137,03262026,,BROWNER             CAYLA,MIAMI,FL,MGR,BROWNER             CAYLA,,,,,20260403_corporate.txt
L26000175666,REDSTONE EMPLOYER SOLUTIONS LLC,A,FLAL,6601 PARK OF COMMERCE BLVD,,BOCA RATON,,33487,03262026,,"LEGALZOOM USCA, INC.",FORT LAUDERDALE,FL,MGR,OCHOA               CHRISTOPHER,MGR,LODNIA              KONSTANTIN,MGR,LODNIA              IVAN,20260403_corporate.txt
L26000175676,IRON RAPTOR PROPERTY GROUP LLC,A,FLAL,9008 FRONT BEACH ROAD,,PANAMA CITY BEACH,,32407,03262026,,HOGAN               KATHRYN,PANAMA CITY BEACH,FL,MGR,HOGAN               BRYAN,,,,,20260403_corporate.txt
L26000175686,"REASON2RECOVER, LLC",A,FLAL,1422 JUAREZ PL,,LADY LAKE,,32159,03212026,,DAVID               KING,LADY LAKE,FL,AMBR,DAVID               KING          B,,,,,20260403_corporate.txt
L26000175696,SANCHEZ REALTY MANAGEMENT LLC,A,FLAL,1525 W ELAINE CIR,,WEST PALM BEACH,,33417,03262026,,SANCHEZ             RAUL,WEST PALM BEACH,FL,MGR,SANCHEZ             RAUL,,,,,20260403_corporate.txt
L26000175706,305 CLUB LLC,A,FLAL,7148 MARIANA CT,,BOCA RATON,,33433,03262026,,"LEGALZOOM USCA, INC.",FORT LAUDERDALE,FL,AMBR,GURTIN              GRANT         D,,,,,20260403_corporate.txt
M26000005226,ANGEL MEDICAL LLC,A,FORL,"8950 SW 74 COURT, STE. 220 #A144",,MIAMI,,33156,04022026,881417186,ALVAREZ             GABRIEL       G,PINECREST,FL,MGR,ALVAREZ             GABRIEL       G,,,,,20260403_corporate.txt
L26000175716,FLORIDA COAST PARTNERS LLC,A,FLAL,2024 STEDWICK PLACE,,CHARLOTTE,,28211,03262026,,"INCORP SERVICES, INC.",TALLAHASSEE,FL,MGR,TYSON               WILLIAM       WJR.,MGR,SHEPPARD            JOHN          W,,,20260403_corporate.txt
L26000175726,"FSI ATLANTA, LLC",A,FLAL,12195 METRO PARKWAY SUITE 1,,FORT MYERS,,33966,04012026,,TRUXTON             BOLANOS        P.A.,FT MYERS,FL,MGR,BERGMANN            DWAYNE,,,,,20260403_corporate.txt
L26000175736,SL 1216 LLC,A,FLAL,20185 E COUNTRY CLUB DR UNIT 802,,AVENTURA,,33180,04012026,,LEVY                SERGIO,AVENTURA,FL,MGR,LEVY                SERGIO,,,,,20260403_corporate.txt
L26000175746,"PREDDY SNATCHED, LLC",A,FLAL,1711 N UNIVERSITY DR,1607,PLANTATION,,33322,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,LINDO               AMOY,,,,,20260403_corporate.txt
P26000017506,DPN NISSI RECYCLING OIL CORP,A,DOMP,2442 CARRAVELLE CIR,,KISSIMMEE,,34746,03272026,,QUIROZ              ELIDA         D,KISSIMMEE,FL,P,QUIROZ              ELIDA         D,P,NAVARRO MURILLO     LENNIN,,,20260403_corporate.txt
L26000175756,"AURELIUS DETAILING & MORE, LLC",A,FLAL,6603 DONLON RD,,FORT PIERCE,,34951,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,WEST                DA'SHAWN,,,,,20260403_corporate.txt
L26000175766,"BIGBELLY'Z & FATNECK'Z SOUL FOOD AND BBQ SMOKEHOUSE, LLC",A,FLAL,1474 BARRY STREET,,CLEARWATER,,33756,03242026,,INC AUTHORITY RA,ORLANDO,FL,MGR,ALEXANDER           DEMETRIUS,,,,,20260403_corporate.txt
L26000175776,"DUMPSTER GENERAL, LLC",A,FLAL,8250 BAY LAKE RD.,,GROVELAND,,34736,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,BROWN               GAWAYNE,,,,,20260403_corporate.txt
P26000017516,YAZ ELECTRICAL SERVICES CORP,A,DOMP,9021 SW 34TH ST,,MIAMI,,33165,03272026,,ARIAS ZALDIVAR      YONESY,MIAMI,FL,P,ARIAS ZALDIVAR      YONESY,,,,,20260403_corporate.txt
L26000175786,TWO CITY PLAZA 1419 LLC,A,FLAL,600 GRANT STREET SUITE 3230,,PITTSBURGH,,15219,04012026,,C T CORPORATION SYSTEM,PLANTATION,FL,MGR,KAREN ZIMMER PAUL,,,,,20260403_corporate.txt
P26000017526,VT LANDSCAPING SERVICES CORP,A,DOMP,1310 W 12TH ST,,LEHIGH ACRES,,33972,03302026,,GUDIN PERAZA        KATHIA,LEHIGH ACRES,FL,PST,GUDIN PERAZA        KATHIA,,,,,20260403_corporate.txt
L26000175796,"STELLAR EXPERIENCES, LLC",A,FLAL,5072 NW 97TH DRIVE,,CORAL SPRINGS,,33076,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,LAMERS              LINDA,,,,,20260403_corporate.txt
L26000175806,MGM PRO CLEANING LLC,A,FLAL,250 W SAMPLE RD,D118,POMPANO BEACH,,33064,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,GONZALEZ            MELISSA,,,,,20260403_corporate.txt
L26000175816,"KROWNED BY KAI, LLC",A,FLAL,111 NORTH ORANGE AVE SUITE 800,,ORLANDO,,32801,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,THOMPSON-WHITE      KIA,,,,,20260403_corporate.txt
P26000017536,NEXUS KIDS THERAPY INC,A,DOMP,16800 NW 2ND AVE,SUITE 301,MIAMI,,33169,03302026,,GUARCH              KRISTOPHER,MIAMI,FL,P,GUARCH              KRISTOPHER,,,,,20260403_corporate.txt
L26000175826,"EK MEDIA PRODUCTIONS, LLC",A,FLAL,4574 WINSTON LN N,,SARASOTA,,34235,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,CARCAMO             KRYSTA,,,,,20260403_corporate.txt
P26000017546,CHE LOGISTIC CORP,A,DOMP,5226 NW 187TH ST,,MIAMI GARDENS,,33055,03282026,,HERNANDEZ FONTANE   YUSLEY,MIAMI GARDENS,FL,P,HERNANDEZ ESCARRAS  CRISTHIAN,,,,,20260403_corporate.txt
L26000175836,"CHANCY'S & SONS, LLC",A,FLAL,13004 CHARNEY RHODEN ROAD,,GLEN SAINT MARY,,32040,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,CHANCY              LEWIS,MGR,CHANCY              CHELSEY,,,20260403_corporate.txt
L26000175846,"ABOVE THE MOON LANDSCAPE, LLC",A,FLAL,1513 SAN MARCO DR,105,ORMOND BEACH,,32174,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,GARRISON            CHRISTY,MGR,MOON                SCOTT,,,20260403_corporate.txt
L26000175856,"AREALLE'S ANIMALS PET CARE, LLC",A,FLAL,4855 RANDEE CIR,,PENSACOLA,,32526,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,ERICKSON            AREALLE,,,,,20260403_corporate.txt
L26000175866,"REALDREAM COLLECTION, LLC",A,FLAL,12152 SW 250TH ST,,HOMESTEAD,,33032,03252026,,INC AUTHORITY RA,ORLANDO,FL,MGR,FLEURIME            JEAN,MGR,THOMAS              WILCKENS,,,20260403_corporate.txt
P26000017556,ZENTHRA  CORP,A,DOMP,2114 W MINNEHAHA ST,,TAMPA,,33604,04052026,,GONZALEZ            ARNALDO,LUTZ,FL,P,CONCEPCION          YAMIR,VP,GONZALEZ BRULL      ARNALDO,,,20260403_corporate.txt
L26000175876,CALICO COVE LLC,A,FLAL,28 NEW YORK AVENUE,,ROCKVILLE CENTRE,,11570,03262026,,REGISTERED AGENTS INC,ST. PETERSBURG,FL,MGR,GARY                BETH          A,,,,,20260403_corporate.txt
N26000004566,"THE BECOMING YOU INITIATIVE, INC.",A,DOMNP,1318 E MYRTLE ST,,LAKELAND,,33801,03232026,,FULGHAM             DYNISHA       M,LAKELAND,FL,P,FULGHAM             DYNISHA       M,VP,BLACK               DAMON          JR.,S,WILLIAMS DWIGHT     ORESHA,20260403_corporate.txt
L26000175886,EXCELLION GROUP LLC,A,FLAL,1100 NE 2ND ST,,POMPANO BEACH,,33060,03262026,,TORO CARDOZO        JOSE          D,POMPANO,FL,MGR,TORO CARDOZO        JOSE          D,,,,,20260403_corporate.txt
L26000175896,JM CONSTRUCTION AND PAVERS LLC,A,FLAL,6405 MERRIEWOOD DRIVE,,ORLANDO,,32818,03262026,,BARILLAS SANTOS     JOSE MIGUEL,ORLANDO,FL,MGR,BARILLAS SANTOS     JOSE MIGUEL,,,,,20260403_corporate.txt
L26000175906,WILLIAM PRITCHARD ENT LLC,A,FLAL,7342 DANBURY WAY,,CLEARWATER,,33764,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,PRITCHARD           WILLIAM,,,,,20260403_corporate.txt
L26000175916,JTECH LLC SERVICE,A,FLAL,118 W ASTOR,,DELRAY BEACH,,33484,03212026,,KOVACS              JASON         BMR,DELRAY BEACH,FL,AMBR,KOVACS              JASON         B,,,,,20260403_corporate.txt
L26000175926,BAKEY FORT LAUDERDALE LLC,A,FLAL,2528 N FEDERAL HWY,,FORT LAUDERDALE,,33305,03262026,,QUALITY FINANCIAL SERVICES LLC,AVENTURA,FL,MBR,BAKEY FLORIDA INC,MGR,VADASH              AMIR,,,20260403_corporate.txt
L26000175936,LIFELINE PET CO LLC,A,FLAL,603 FAIRMONT DR,,BRANDON,,33511,03262026,,HOCKMAN             ASHLEY,BRANDON,FL,,,,,,,20260403_corporate.txt
L26000175946,"FERRERI SEARCH HOLDNGS, LLC",A,FLAL,217 N HOWARD AVENUE STE 200,,TAMPA,,33606,04022026,,"NRAI SERVICES, INC.",PLANTATION,FL,MGR,RAVER               BRYSON,MGR,GARGAGLIANO         PAUL,,,20260403_corporate.txt
M26000005236,"BRACKENMONT, LLC",A,FORL,200 W 34TH AVE #977,,ANCHORAGE,,99503,03302026,,RAMIREZ             JOSE,NAPLES,FL,MBR,RAMIREZ             JOSE,MBR,GONZALEZ            ALIACNYS,,,20260403_corporate.txt
L26000175956,"MHT ADVISORY GROUP, LLC",A,FLAL,8988 MONDIAL CT,,VENICE,,34293,03212026,,TWEETON             MIRDALYS      H,VENICE,FL,CEO,TWEETON             MIRDALYS      H,,,,,20260403_corporate.txt
L26000175966,DM SWMECH LLC,A,FLAL,9134B SW 20TH PLACE,,DAVIE,,33324,03262026,,CUEVAS MARQUEZ      DAMIAN        A,DAVIE,FL,,,,,,,20260403_corporate.txt
L26000175976,15700 PALMETTO BAY LLC,A,FLAL,8180 NW 36TH STREET SUITE 100-F,,DORAL,,33166,04022026,,"OAK HOLDINGS, LLC",DORAL,FL,MGR,"OAK HOLDINGS, LLC",,,,,20260403_corporate.txt
L26000175986,"AVE MARIA SOUTH PARK INDUSTRIAL, LLC",A,FLAL,2600 GOLDEN GATE PARKWAY,,NAPLES,,34105,04022026,,"COLEMAN,YVANOVICH & KOESTER, P.A.",NAPLES,FL,MGR,"AVE MARIA DEVELOPMENT, LLLP",,,,,20260403_corporate.txt
L26000175996,JD IRRIGATION REPAIR LLC,A,FLAL,13163 RANCH ROAD,APARTMENT 11307,JACKSONVILLE,,32218,03262026,,ZENBUSINESS INC.,TALLAHASSEE,FL,AMBR,BLACK               JOHNNY,,,,,20260403_corporate.txt
L26000176006,ESS PANAMA CITY PROPERTY LLC,A,FLAL,7901 4TH ST N,STE 300,ST PETERSBURG,,33702,03252026,,"REGISTERED AGENTS, INC",ST PETERSBURG,FL,MGR,ESS REAL ESTATE HOLDINGS LLC,,,,,20260403_corporate.txt
L26000176016,"DARIEN EQUITIES HOLDINGS, LLC",A,FLAL,1627 BRICKELL AVENUE #1107,,MIAMI,,33129,04032026,,"REGISTERED AGENT SOLUTIONS, INC.",PLANTATION,FL,AMBR,ERNESTUS            MICHAEL,,,,,20260403_corporate.txt
L26000176026,MORNING MERCY VENTURES LLC,A,FLAL,3880 SE 62ND STREET,,OCALA,,34480,03262026,,MORNINGSTAR         WENDY         A,OCALA,FL,,,,,,,20260403_corporate.txt
L26000176036,321BREVARDROOFING LLC,A,FLAL,1116 A1A,,SATELLITE BEACH,,32937,03262026,,PIERSON             MICHAEL       A,MELBOURNE,FL,MGR,PIERSON             MICHAEL       A,,,,,20260403_corporate.txt
L26000176046,"INDUSTRY FUSION PARTNERS A, LLC",A,FLAL,90 FORT WADE ROAD,SUITE 100,PONTE VEDRA,,32081,03262026,,MCCAFFERTY          HUGH          A,PONTE VEDRA,FL,AM,MCCAFFERTY          OWEN          E,,,,,20260403_corporate.txt
L26000176056,NESTREMODELING LLC,A,FLAL,3212 STONEHURST CIR,,KISSIMMEE,,34741,03262026,,GUILLEN OLIVIER     NESTOR        A,KISSIMMEE,FL,AMBR,GUILLEN OLIVIER     NESTOR        A,AMBR,SANCHEZ ANDARCIA    FABIOLA,,,20260403_corporate.txt
L26000176066,ROSE AHAUL AWAY LLC,A,FLAL,4440 DICKENS AVE,,TITUSVILLE,,32780,03192026,,ROBERTS             DAVID,ST. PETERSBURG,FL,MGR,VALENTIN-RIVERA     SULIBETH,AMBR,ROSA                ROBERTO       MJR.,,,20260403_corporate.txt
L26000176076,MSM AUTO HAULERS LLC,A,FLAL,5900 W 21ST CT,,HIALEAH,,33016,03262026,,RODRIGUEZ           MARCOS,HIALEAH,FL,P,RODRIGUEZ           MARCOS,,,,,20260403_corporate.txt
L26000176086,JOSEPH ARCHE LLC,A,FLAL,14378 VINDEL CIR.,,FORT MYERS,,33905,03262026,,PIERRE              JOSEPH        L,FORT MYERS,FL,MGR,PIERRE              JOSEPH        L,,,,,20260403_corporate.txt
L26000176096,MC HOME & PROPERTY SERVICES LLC,A,FLAL,2506 PIERCE STREET,3A,HOLLYWOOD,,33020,03262026,,SERNA               SANDRA MILENA,HOLLYWOOD,FL,AMBR,SERNA               SANDRA MILENA,AMBR,RUA                 CARLOS,,,20260403_corporate.txt
L26000176106,HEARN CONSTRUCTION GROUP LLC,A,FLAL,996 BLOXHAM CUTOFF RD,,CRAWFORDVILLE,,32327,03262026,,HEARN               RICHARD,CRAWFORDVILLE,FL,MGR,HEARN               RICHARD,,,,,20260403_corporate.txt
L26000176116,UNITED LOGISTICS GRUPO L.L.C.,A,FLAL,10887 NW 7 ST,14,MIAMI,,33172,03252026,,LINDA MARTINEZ MD L.L.C.,HOLLYWOOD,FL,MGR,LINDA MARTINEZ MD LLC,MGR,A&H BEST CONSULTANTS INC,MGR,LOPEZ               JUAN          J,20260403_corporate.txt
L26000176126,SUNCOAST VITALITY VENTURES LLC,A,FLAL,3730 MIDTOWN DRIVE,APT 1609,TAMPA,,33607,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000176136,BARRANCO TRIM & FINISH CARPENTRY LLC,A,FLAL,3601 KERNAN BLVD S,2015,JACKSONVILLE,,32224,03262026,,BARRANCO BAEZ       DANIEL,JACKSONVILLE,FL,MGR,BARRANCO BAEZ       DANIEL,,,,,20260403_corporate.txt
L26000176146,"BROTHERS METAL CREATIONS, LLC",A,FLAL,3203 NE 14TH PL,,CAPE CORAL,,33909,03202026,,OLIVA FERNANDEZ     YOSMANY,CAPE CORAL,FL,AMBR,OLIVA FERNANDEZ     YOSMANY,,,,,20260403_corporate.txt
L26000176156,PROCLEAN SUPREME LLC,A,FLAL,1150 NW 79TH ST,4-309,MIAMI,,33150,03262026,,ESTRADA             MARIA,MIAMI,FL,MGR,ESTRADA             MARIA         Y,,,,,20260403_corporate.txt
M26000005246,LY INFINITY VERO BEACH OPERATIONS LLC,A,FORL,"170 MEETING ST., STE. 110",,CHARLESTON,,29401,04022026,415263215,CORPORATION SERVICE COMPANY,TALLAHASSEE,FL,CEO,LEVESQUE            STEVEN,,,,,20260403_corporate.txt
L26000176166,"ACONDO INDUSTRY, LLC",A,FLAL,2 MONTEREY POINTE DRIVE,,PALM BEACH GARDENS,,33418,03262026,,PIRAGIC             JANA,PALM BEACH GARDENS,FL,MGR,PIRAGIC             SANJIN,,,,,20260403_corporate.txt
L26000176176,SUPER COOL & HEAT LLC,A,FLAL,3081 NW 2ND STREET,,OKEECHOBEE,,34972,03262026,,BUSTOS              NOE,OKEECHOBEE,FL,MGR,CASTALLEJA          KRYSTAL,AP,AGUIRRE             ANGELA,AR,BUSTOS              NOE,20260403_corporate.txt
L26000176186,ELEVARE ROOT MEDICAL LLC,A,FLAL,1616 W CAPE CORAL PKWY,SUITE 102 PMB 1012,CAPE CORAL,,33914,03262026,,NEWMAN              TAYLOR,ST. PETERSBURG,FL,AMBR,ROMAN               YOLISA         APRN,,,,,20260403_corporate.txt
L26000176196,QUALITY LIQUIDATORS LLC,A,FLAL,21313 ESTERO PALM WAY,,ESTERO,,33928,03262026,,MILLER              DONNA         AMRS.,ESTERO,FL,MGR,MILLER              MICHAEL       JMR.,,,,,20260403_corporate.txt
L26000176206,"MARY DUVALL, LLC",A,FLAL,15740 BRIDGEWATER CLUB BLVD,,CARMEL,,46033,03262026,,DUVALL              MARY,VENICE,FL,MGR,DUVALL              MARY,,,,,20260403_corporate.txt
L26000176216,ATLAS TRANS SERVICES LLC,A,FLAL,11026 63RD AVE,,SEMINOLE,,33772,03262026,,BACI                EMIL,SEMINOLE,FL,MGR,BACI                EMIL,,,,,20260403_corporate.txt
L26000176226,"AMERICAN MADE SPORT FISHING, LLC",A,FLAL,3281 SEVILLE DRIVE,,PENSACOLA,,32503,03262026,,LAUTER              PETE,PENSACOLA,FL,MGRM,MCMAHON III         DONALD,,,,,20260403_corporate.txt
L26000176236,FUNKYTUNA.AI LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,REGISTERED AGENTS INC,ST. PETERSBURG,FL,AMBR,WILLIAMS            ADRIAN,,,,,20260403_corporate.txt
L26000176246,AESTHETICS ROOMS LLC,A,FLAL,5761 S ORANGE BLOSSOM TRAIL,SUITE 3,ORLANDO,,32839,03272026,,LEMUS               NATALI        Y,ORLANDO,FL,AMBR,LEMUS               NATALI        Y,,,,,20260403_corporate.txt
L26000176256,YAND MEDICAL CONSULTING LLC,A,FLAL,1023 NW 87TH TERRACE,,GAINESVILLE,,32606,03262026,,HORNE               PATRICK       M,GAINESVILLE,FL,MGR,HORNE               MELISSA       A,,,,,20260403_corporate.txt
L26000176266,"JMRE WESTCHESTER CROSSING, LLC",A,FLAL,900 SOUTH PINE ISLAND ROAD,,PLANTATION,,33324,04022026,,"PBYA CORPORATE SERVICES, LLC",FORT LAUDERDALE,FL,MGR,JM REAL ASSETS LLC,,,,,20260403_corporate.txt
L26000176276,CAPTIVATE FEDERAL LLC,A,FLAL,217N HOWARD AVENUE STE 200,,TAMPA,,33606,04022026,,"NRAI SERVICES, INC",PLANTATION,FL,MGR,GAGAGLIANO          PAUL,,,,,20260403_corporate.txt
L26000176286,VIGUMA CLEANING SERVICE LLC,A,FLAL,6960 NORTON AVENUE,,COTUI,,33405,03262026,,NORTHWEST REGISTERED AGENT LLC,ST PETERSBURG,FL,AMBR,RIVAS PAULINO       LUZ,,,,,20260403_corporate.txt
L26000176296,DAISY AND DOPPIO LLC,A,FLAL,8819 RIVERLACHEN WAY,,RIVERVIEW,,33578,03262026,,STAKEY              WHITNEY       P,RIVERVIEW,FL,MGR,STAKEY              WHITNEY       P,,,,,20260403_corporate.txt
L26000176306,EPC MANAGEMENTS LLC,A,FLAL,10838 NORTH KENDALL DRIVE,,MIAMI,,33176,03262026,,CELSO               EMANUELE,MIAMI,FL,AMBR,CELSO               EMANUELE,AMBR,CELSO               RITA,,,20260403_corporate.txt
L26000176316,TALENTRA LLC,A,FLAL,4751 W. LYNN RD,,MILTON,,32583,03262026,,KIRKEENG            TABETHA,MILTON,FL,AMBR,KIRKEENG            TABETHA,,,,,20260403_corporate.txt
L26000176326,KSH SERVICES LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,,,,,,,20260403_corporate.txt
L26000176336,ALLIGATOR CAMP ST. PETE LLC,A,FLAL,2937 CENTRAL AVE.,,ST. PETERSBURG,,33713,03262026,,VARGUS              RYAN,ST. PETERSBURG,FL,MGR,VARGUS              RYAN,,,,,20260403_corporate.txt
L26000176346,"CLARESSA SHIELDS PROMOTIONS, L.L.C.",A,FLAL,11086 MISTY RIDGE WAY,,BOYNTON BEACH,,33473,03262026,,SLUTSKER            DAVID         A,BOYNTON BEACH,FL,VP,SLUTSKER            DAVID         A,,,,,20260403_corporate.txt
L26000176356,"TRIPLE A ADVISORS, LLC",A,FLAL,301 ALTARA AVE,PH901,CORAL GABLES,,33146,03302026,,"ARMAFI INTERNATIONAL, INC",CORAL GABLES,FL,AMBR,"ARMAFI INTERNATIONAL, INC",AMBR,"MINT FIELDS, INC",AMBR,"FINACERO, LLC",20260403_corporate.txt
L26000176366,FOCUSED HOLDINGS LLC,A,FLAL,3031 N ROCKY POINT DR W,SUITE 600,TAMPA,,33607,03262026,,FASSLER             STEVEN        M,SARASOTA,FL,MGR,FASSLER             STEVEN        M,,,,,20260403_corporate.txt
L26000176376,"INTEGRATED HSEQ & CSR SOLUTIONS, LLC",A,FLAL,3101 SW 18TH ST,,MIAMI,,33145,03262026,,INC AUTHORITY RA,ORLANDO,FL,MGR,BUNAY               JUAN,,,,,20260403_corporate.txt
L26000176386,VONSHINE ASSISTANCE LLC,A,FLAL,2616 MISSION RD APT 51,,TALLAHASSEE,,32304,04012025,,WILLIAMS            VONTERICA,TALLAHASSEE,FL,MGR,WILLIAMS            VONTERICA,,,,,20260403_corporate.txt
L26000176396,MYNDX LLC,A,FLAL,1041 S PARK RD,APT 312,HOLLYWOOD,,33021,03262026,,RODRIGUEZ VARGAS    DAVID         A,HOLLYWOOD,FL,MGR,RODRIGUEZ VARGAS    DAVID         A,,,,,20260403_corporate.txt
L26000176406,"ASHA JEWELRY,LLC.",A,FLAL,18233 SW 139TH CT,,MIAMI,,33177,03262026,,ALEMAN SANCHEZ      DARWIN        S,MIAMI,FL,AMBR,ALEMAN SANCHEZ      DARWIN        S,,,,,20260403_corporate.txt
L26000176416,"PERSONAWATCH, LLC",A,FLAL,14550 SOUTHWEST 81ST AVENUE,,PALMETTO BAY,,33158,03202026,,SOLIS               NICOLAS,PALMETTO BAY,FL,MGR,SOLIS               NICOLAS,MGR,SOLIS               DAVID,MGR,AGUAS               JULIA,20260403_corporate.txt
L26000176426,EDENY CAR SHOP LLC,A,FLAL,5835 BARRY LN,,TAMPA,,33634,03262026,,SANCHEZ             EDENY         A,TAMPA,FL,MGR,SANCHEZ             EDENY         A,,,,,20260403_corporate.txt
L26000176436,"MJ CELESTIAL BEAUTY AND WELLNESS, LLC",A,FLAL,880 3RD AVE S,,ST. PETERSBURG,,33701,03262026,,INC AUTHORITY RA,ORLANDO,FL,MGR,PEREZ               MIA,,,,,20260403_corporate.txt
L26000176446,HATTON HEALTH LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,AMBR,HATTON              DIANA,,,,,20260403_corporate.txt
F26000001996,SADODRA GAAM USA GROUP CORP,A,FORNP,732 S 6TH ST.,,LAS VEGAS,,89101,04032026,,PATEL               AAKASH,TALLAHASSEE,FL,D,PATEL               ALPESH,S,PATEL               AAKASH,P,PATEL               NIMESH,20260403_corporate.txt
L26000176456,444 RUTH LLC,A,FLAL,8084 XENIA LN,,NAPLES,,34114,03262026,,JOHANINGSMEIR       RUTH,NAPLES,FL,MGR,JOHANINGSMEIR       RUTH,,,,,20260403_corporate.txt
L26000176466,CAIPIRA TRUCKING LLC,A,FLAL,15888 SW 95 AVE,APT 206,MIAMI,,33157,03262026,,MACEDO              RODRIGO       D,MIAMI,FL,AMBR,MACEDO              RODRIGO       D,,,,,20260403_corporate.txt
L26000176476,AMORES WRAPPING SERVICES LLC,A,FLAL,7901 4TH ST N STE 300,,ST. PETERSBURG,,33702,03262026,,NORTHWEST REGISTERED AGENT LLC,ST. PETERSBURG,FL,AMBR,AMORESS             BRAYAN,AMBR,AMORES              EFRAIN,,,20260403_corporate.txt
L26000176486,"CARISSA WALLACE, LLC",A,FLAL,11707 TETRAFIN DRIVE,,RIVERVIEW,,33579,03262026,,WALLACE             CARISSA,RIVERVIEW,FL,MGR,WALLACE             CARISSA,,,,,20260403_corporate.txt
